fecha_hora,temperatura,humedad,sonido,distancia
2025-06-07 20:46:07,26.4,68.5,52.4,73.4
2025-06-07 20:46:09,26.4,68.5,52.6,58.0
2025-06-07 20:46:12,26.4,68.5,52.4,58.0
2025-06-07 20:46:14,26.4,68.5,52.5,67.4
2025-06-07 20:46:16,26.4,68.5,52.4,72.9
2025-06-07 20:46:18,26.4,68.5,52.4,69.5
2025-06-07 20:46:21,26.4,68.5,52.4,58.4
2025-06-07 20:46:23,26.4,68.4,52.4,57.9
2025-06-07 20:46:25,26.4,68.4,52.4,72.9
2025-06-07 20:46:27,26.4,68.4,52.4,72.5
2025-06-07 20:46:29,26.4,68.4,52.4,69.1
2025-06-07 20:46:32,26.4,68.4,52.4,69.1
2025-06-07 20:46:34,26.4,68.4,52.4,73.4
2025-06-07 20:46:36,26.4,68.5,52.4,69.1
2025-06-07 20:46:38,26.4,68.5,52.4,58.4
2025-06-07 20:46:41,26.4,68.5,52.4,69.6
2025-06-07 20:46:43,26.4,68.4,52.4,68.7
2025-06-07 20:46:45,26.4,68.4,52.4,58.7
2025-06-07 20:46:47,26.4,68.4,52.4,72.9
2025-06-07 20:46:49,26.4,68.4,52.4,72.9
2025-06-07 20:46:52,26.4,68.4,52.4,57.9
2025-06-07 20:46:54,26.4,68.4,52.4,73.0
2025-06-07 20:48:32,40.0,68.5,52.4,67.8
2025-06-07 20:48:32,26.4,68.5,52.4,66.6
2025-06-07 20:48:32,26.4,68.5,52.4,58.4
2025-06-07 20:48:32,26.4,68.5,52.4,58.8
2025-06-07 20:48:32,26.4,68.4,52.4,67.4
2025-06-07 20:48:32,26.4,68.4,52.4,73.4
2025-06-07 20:48:32,26.4,68.4,52.4,58.3
2025-06-07 20:48:32,26.4,68.4,52.4,57.5
2025-06-07 20:48:32,26.4,68.4,52.4,67.4
2025-06-07 20:48:32,26.4,68.4,52.4,58.7
2025-06-07 20:48:32,26.4,68.4,52.4,72.9
2025-06-07 20:48:32,26.4,68.4,52.4,68.7
2025-06-07 20:48:32,26.4,68.4,52.4,57.1
2025-06-07 20:48:32,26.4,68.5,52.4,68.3
2025-06-07 20:48:32,26.4,68.5,52.4,57.1
2025-06-07 20:48:32,26.4,68.5,52.4,57.9
2025-06-07 20:48:32,26.4,68.4,52.4,58.0
2025-06-07 20:48:32,26.4,68.4,52.4,74.3
2025-06-07 20:48:32,26.4,68.4,52.4,69.1
2025-06-07 20:48:32,26.4,68.5,52.4,57.5
2025-06-07 20:48:32,26.4,68.5,52.4,68.3
2025-06-07 20:48:32,26.4,68.5,52.4,68.3
2025-06-07 20:48:32,26.4,68.5,52.4,67.8
2025-06-07 20:48:32,26.4,68.5,52.4,58.0
2025-06-07 20:48:32,26.4,68.5,52.4,57.5
2025-06-07 20:48:32,26.4,68.5,52.4,67.4
2025-06-07 20:48:33,26.4,68.5,52.4,58.4
2025-06-07 20:48:33,26.4,68.5,52.4,68.7
2025-06-07 20:48:33,26.4,68.6,52.4,67.8
2025-06-07 20:48:33,26.4,68.6,52.4,73.8
2025-06-07 20:48:33,26.4,68.6,52.4,74.7
2025-06-07 20:48:33,26.4,68.6,52.4,74.1
2025-06-07 20:48:33,26.4,68.6,52.4,58.4
2025-06-07 20:48:33,26.4,68.6,52.4,72.8
2025-06-07 20:48:33,26.4,68.6,52.4,57.5
2025-06-07 20:48:33,26.4,68.6,52.4,58.4
2025-06-07 20:48:33,26.4,68.6,52.4,72.5
2025-06-07 20:48:33,26.4,68.6,52.4,58.3
2025-06-07 20:48:33,26.4,68.6,52.4,74.7
2025-06-07 20:48:33,26.4,68.6,52.4,74.6
2025-06-07 20:48:33,26.4,68.6,52.4,74.6
2025-06-07 20:48:33,26.4,68.6,52.4,58.7
2025-06-07 20:48:33,26.4,68.6,52.4,58.3
2025-06-07 20:48:33,26.4,68.6,52.4,14.0
2025-06-07 20:48:33,26.4,68.6,52.4,16.1
2025-06-07 20:48:33,26.4,68.6,52.4,67.1
2025-06-07 20:48:33,26.4,68.7,52.4,68.0
2025-06-07 20:48:33,26.4,68.4,52.4,58.0
2025-06-07 20:48:34,26.4,68.4,52.4,73.4
2025-06-07 20:48:35,26.4,68.3,52.4,74.7
2025-06-07 20:48:36,26.4,68.3,52.4,74.2
2025-06-07 20:48:37,26.4,68.3,52.4,73.9
2025-06-07 20:48:38,26.4,68.3,52.4,73.8
2025-06-07 20:48:39,26.4,68.3,52.4,73.3
2025-06-07 20:48:40,26.4,68.3,52.4,68.7
2025-06-07 20:48:41,26.4,68.3,52.4,58.0
2025-06-07 20:48:42,26.4,68.3,52.4,58.0
2025-06-07 20:48:42,26.4,68.3,52.4,58.3
2025-06-07 20:48:43,26.4,68.3,52.4,58.0
2025-06-07 20:48:44,26.4,68.3,52.4,68.7
2025-06-07 20:48:45,26.4,68.3,52.4,69.6
2025-06-07 20:48:46,26.4,68.3,52.4,73.3
2025-06-07 20:48:47,26.4,68.3,52.4,58.0
2025-06-07 20:48:48,26.4,68.3,52.4,74.2
2025-06-07 20:48:49,26.4,68.3,52.4,74.7
2025-06-07 20:48:50,26.4,68.3,52.4,73.3
2025-06-07 20:48:51,26.4,68.3,52.4,58.4
2025-06-07 20:48:52,26.4,68.3,52.4,73.2
2025-06-07 20:48:53,26.4,68.3,52.4,58.3
2025-06-07 20:48:54,26.4,68.3,52.4,73.4
2025-06-07 20:48:55,26.4,68.4,52.4,73.3
2025-06-07 20:48:56,26.4,68.4,52.4,67.0
2025-06-07 20:48:57,26.4,68.4,52.4,73.8
2025-06-07 20:48:58,26.4,68.4,52.4,76.4
2025-06-07 20:48:59,26.4,68.4,52.4,70.5
2025-06-07 20:49:00,26.4,68.4,52.4,74.3
2025-06-07 20:49:01,26.4,68.4,52.5,74.7
2025-06-07 20:49:02,26.4,68.4,52.4,75.1
2025-06-07 20:49:03,26.4,68.4,52.4,70.5
2025-06-07 20:49:04,26.4,68.5,52.4,58.7
2025-06-07 20:49:05,26.4,68.5,52.4,68.7
2025-06-07 20:49:06,26.4,68.5,52.4,58.3
2025-06-07 20:49:07,26.4,68.4,52.4,74.2
2025-06-07 20:49:08,26.4,68.4,52.4,57.9
2025-06-07 20:49:09,26.4,68.4,52.4,58.7
2025-06-07 20:49:10,26.4,68.5,52.4,57.9
2025-06-07 20:49:11,26.4,68.5,52.4,74.6
2025-06-07 20:49:12,26.4,68.5,52.4,74.7
2025-06-07 20:49:13,26.4,68.4,52.4,74.3
2025-06-07 20:49:14,26.4,68.4,52.4,58.4
2025-06-07 20:49:15,26.4,68.4,52.4,68.3
2025-06-07 20:49:16,26.4,68.5,52.4,57.9
2025-06-07 20:49:17,26.4,68.5,52.4,58.0
2025-06-07 20:49:17,26.4,68.5,52.4,73.8
2025-06-07 20:49:18,26.4,68.5,52.4,57.9
2025-06-07 20:49:19,26.4,68.5,52.4,58.0
2025-06-07 20:49:20,26.4,68.5,52.4,68.7
2025-06-07 20:49:21,26.4,68.5,52.4,74.2
2025-06-07 20:49:22,26.4,68.5,52.4,74.2
2025-06-07 20:49:23,26.4,68.5,52.4,69.1
2025-06-07 20:49:24,26.4,68.5,52.4,58.7
2025-06-07 20:49:25,26.4,68.5,52.4,73.6
2025-06-07 20:49:26,26.4,68.5,52.4,72.5
2025-06-07 20:52:25,40.0,68.5,52.4,74.2
2025-06-07 20:52:28,26.4,68.5,52.4,69.5
2025-06-07 20:52:30,26.4,68.5,52.4,73.3
2025-06-07 20:52:32,26.4,68.5,52.4,69.6
2025-06-07 20:52:34,26.4,68.5,52.4,69.1
2025-06-07 20:52:36,26.4,68.5,52.4,68.7
2025-06-07 20:52:38,26.4,68.5,52.4,57.5
2025-06-07 20:52:40,26.4,68.5,52.4,73.4
2025-06-07 20:52:42,26.4,68.5,52.4,68.7
2025-06-07 20:52:44,26.4,68.6,52.4,75.1
2025-06-07 20:52:46,26.4,68.6,52.4,74.3
2025-06-07 20:52:48,26.4,68.6,52.4,73.8
2025-06-07 20:52:50,26.4,68.5,52.4,68.7
2025-06-07 20:52:52,26.4,68.5,52.4,73.9
2025-06-07 20:52:54,26.4,68.5,52.4,58.4
2025-06-07 20:52:56,26.4,68.5,52.4,68.7
2025-06-07 20:52:58,26.4,68.5,52.4,57.9
2025-06-07 20:53:01,26.4,68.5,52.4,68.3
2025-06-07 20:53:03,26.4,68.5,52.4,68.8
2025-06-07 20:53:05,26.4,68.5,52.4,74.1
2025-06-07 20:53:07,26.4,68.5,52.4,73.6
2025-06-07 20:53:09,26.4,68.5,52.4,68.7
2025-06-07 20:53:11,26.4,68.5,52.4,69.1
2025-06-07 20:53:13,26.4,68.5,52.4,75.1
2025-06-07 20:53:17,26.4,68.5,52.4,75.6
2025-06-07 20:53:22,26.4,68.5,52.4,74.6
2025-06-07 20:53:26,26.4,68.5,52.4,58.3
2025-06-07 20:53:29,26.5,68.5,52.4,68.7
2025-06-07 20:53:32,26.5,68.5,52.4,58.0
2025-06-07 20:53:35,26.5,68.5,52.4,68.7
2025-06-07 20:53:37,26.4,68.4,52.4,57.5
2025-06-07 20:53:40,26.4,68.4,52.4,58.8
2025-06-07 20:53:42,26.4,68.4,52.5,58.4
2025-06-07 20:53:44,26.4,68.4,52.4,74.6
2025-06-07 20:53:46,26.4,68.4,52.4,73.9
2025-06-07 20:53:48,26.4,68.4,52.4,73.4
2025-06-07 20:53:50,26.5,68.5,52.4,73.8
2025-06-07 20:53:52,26.5,68.5,52.4,58.4
2025-06-07 20:53:55,26.5,68.5,52.4,68.3
2025-06-07 20:53:57,26.4,68.4,52.4,68.3
2025-06-07 20:53:59,26.4,68.4,52.4,67.0
2025-06-07 20:54:01,26.4,68.4,52.4,58.8
2025-06-07 20:54:03,26.4,68.4,52.4,68.7
2025-06-07 20:54:05,26.4,68.4,52.4,68.7
2025-06-07 20:54:07,26.4,68.4,52.4,69.1
2025-06-07 20:54:09,26.4,68.3,52.4,73.4
2025-06-07 20:54:11,26.4,68.3,52.4,69.1
2025-06-07 20:54:13,26.4,68.3,52.4,73.3
2025-06-07 20:54:16,26.4,68.3,52.4,67.8
2025-06-07 20:54:19,26.4,68.3,52.4,73.0
2025-06-07 20:54:20,26.4,68.4,52.5,58.0
2025-06-07 20:54:23,26.4,68.4,52.4,57.5
2025-06-07 20:54:25,26.4,68.4,52.4,72.9
2025-06-07 20:54:27,26.4,68.4,52.5,73.8
2025-06-07 20:54:29,26.4,68.4,52.4,73.4
2025-06-07 20:54:31,26.4,68.4,52.4,73.8
2025-06-07 20:54:33,26.4,68.4,52.4,74.2
2025-06-07 20:54:35,26.4,68.4,52.4,76.4
2025-06-07 20:54:38,26.4,68.4,52.4,58.4
2025-06-07 20:54:40,26.4,68.4,52.4,73.8
2025-06-07 20:54:42,26.4,68.4,52.4,73.4
2025-06-07 20:54:44,26.4,68.4,52.4,58.4
2025-06-07 20:54:46,26.4,68.4,52.4,58.8
2025-06-07 23:45:53,25.6,72.0,52.4,62.2
2025-06-07 23:45:55,25.6,72.0,52.4,62.2
2025-06-07 23:45:58,25.6,72.1,52.4,61.6
2025-06-07 23:46:00,25.6,72.1,52.4,62.1
2025-06-07 23:46:02,25.6,72.1,52.4,62.1
2025-06-07 23:46:04,25.6,72.1,52.4,62.6
2025-06-07 23:46:06,25.6,72.1,52.4,62.2
2025-06-07 23:46:08,25.6,72.1,52.4,62.2
2025-06-07 23:46:11,25.6,72.2,52.4,61.6
2025-06-07 23:46:13,25.6,72.2,52.4,61.6
2025-06-07 23:46:15,25.6,72.2,52.4,62.1
2025-06-07 23:46:17,25.6,72.1,52.4,62.2
2025-06-07 23:46:20,25.6,72.1,52.4,61.8
2025-06-07 23:46:22,25.6,72.1,52.4,61.3
2025-06-07 23:46:24,25.6,72.0,52.4,61.2
2025-06-07 23:46:26,25.6,72.0,52.4,61.6
2025-06-07 23:46:28,25.6,72.0,52.4,61.8
2025-06-07 23:46:30,25.6,71.8,52.4,61.2
2025-06-07 23:46:32,25.6,71.8,52.4,61.6
2025-06-07 23:46:34,25.6,71.8,52.4,62.1
2025-06-07 23:46:36,25.7,71.7,52.4,61.7
2025-06-07 23:46:39,25.7,71.7,52.4,62.2
2025-06-07 23:46:41,25.7,71.7,52.4,62.6
2025-06-07 23:46:43,25.6,71.6,52.4,62.1
2025-06-07 23:46:45,25.6,71.6,52.4,62.1
2025-06-07 23:46:48,25.6,71.6,52.4,60.2
2025-06-07 23:46:50,25.6,71.4,52.4,62.2
2025-06-07 23:46:52,25.6,71.4,52.4,62.2
2025-06-07 23:46:54,25.6,71.4,52.4,62.6
2025-06-07 23:46:56,25.6,71.3,52.4,62.1
2025-06-07 23:46:58,25.6,71.3,52.4,60.2
2025-06-07 23:47:01,25.6,71.3,52.4,59.8
2025-06-07 23:47:03,25.6,71.1,52.4,60.3
2025-06-07 23:47:05,25.6,71.1,52.4,59.9
2025-06-07 23:47:07,25.6,71.1,52.4,60.7
2025-06-07 23:47:09,25.7,71.0,52.4,60.3
2025-06-07 23:47:11,25.7,71.0,52.4,62.6
2025-06-07 23:47:14,25.7,71.0,52.4,62.6
2025-06-07 23:47:16,25.6,71.0,52.4,62.5
2025-06-07 23:47:18,25.6,71.0,52.4,62.1
2025-06-07 23:47:21,25.6,71.0,52.4,62.1
2025-06-07 23:47:23,25.6,71.0,52.4,62.6
2025-06-07 23:47:26,25.6,71.0,52.4,61.7
2025-06-07 23:47:28,25.6,71.0,52.4,60.8
2025-06-07 23:47:30,25.6,70.9,52.4,62.5
2025-06-07 23:47:33,25.6,70.9,52.4,62.5
2025-06-07 23:47:35,25.6,70.9,52.4,62.5
2025-06-07 23:47:37,25.6,70.8,52.4,62.1
2025-06-07 23:47:39,25.6,70.8,52.4,62.1
2025-06-07 23:47:41,25.6,70.8,52.4,62.1
2025-06-07 23:47:44,25.6,70.7,52.4,62.1
2025-06-07 23:47:46,25.6,70.7,52.4,62.1
2025-06-07 23:47:48,25.6,70.7,52.4,62.1
2025-06-07 23:47:51,25.7,70.7,52.4,61.7
2025-06-07 23:47:53,25.7,70.7,52.4,62.2
2025-06-07 23:47:55,25.7,70.7,52.4,62.2
2025-06-07 23:47:57,25.6,70.6,52.4,62.1
2025-06-07 23:47:59,25.6,70.6,52.4,3.0
2025-06-07 23:48:02,25.6,70.6,52.4,2.9
2025-06-07 23:48:04,25.7,70.5,52.4,3.7
2025-06-07 23:48:06,25.7,70.5,52.4,4.6
2025-06-07 23:48:09,25.7,70.5,52.4,3.6
2025-06-07 23:48:11,25.7,70.5,52.4,2.7
2025-06-07 23:48:13,25.7,70.5,52.4,2.6
2025-06-07 23:48:15,25.7,70.5,52.4,3.9
2025-06-07 23:48:18,25.7,70.4,52.4,62.1
2025-06-07 23:48:20,25.7,70.4,52.4,62.1
2025-06-07 23:48:22,25.7,70.4,52.4,62.1
2025-06-07 23:48:24,25.6,70.3,52.4,62.2
2025-06-07 23:48:26,25.6,70.3,52.4,62.2
2025-06-07 23:48:36,25.8,70.3,52.4,0.0
2025-06-07 23:48:39,25.8,70.3,52.4,4.5
2025-06-07 23:48:41,25.8,70.3,52.4,4.0
2025-06-07 23:48:43,25.8,70.3,52.4,4.0
2025-06-07 23:48:46,25.8,70.3,52.4,3.7
2025-06-07 23:48:48,25.8,70.3,52.4,4.0
2025-06-07 23:48:50,25.8,70.3,52.4,5.5
2025-06-07 23:48:52,25.8,70.3,52.4,4.2
2025-06-07 23:48:54,25.8,70.3,52.4,4.2
2025-06-07 23:48:57,25.8,70.6,52.4,5.5
2025-06-07 23:48:59,25.8,70.6,52.4,3.6
2025-06-07 23:49:01,25.8,70.6,52.4,3.3
2025-06-07 23:49:03,25.8,70.7,52.4,3.7
2025-06-07 23:49:06,25.8,70.7,52.4,4.9
2025-06-07 23:49:08,25.8,70.7,52.4,4.5
2025-06-07 23:49:10,25.8,70.7,52.4,3.2
2025-06-07 23:49:12,25.8,70.7,52.4,3.2
2025-06-07 23:49:14,25.8,70.7,52.4,3.6
2025-06-07 23:49:16,25.8,70.7,52.4,3.6
2025-06-07 23:49:19,25.8,70.7,52.4,3.6
2025-06-07 23:49:21,25.8,70.7,52.4,3.7
2025-06-07 23:49:23,25.8,70.8,52.4,3.7
2025-06-07 23:49:26,25.8,70.8,52.4,3.7
2025-06-07 23:49:28,25.8,70.8,52.4,3.6
2025-06-07 23:49:31,25.8,71.0,52.4,3.7
2025-06-07 23:49:33,25.8,71.0,52.4,3.7
2025-06-07 23:49:36,25.8,71.0,52.4,3.7
2025-06-07 23:49:38,25.8,71.0,52.4,3.2
2025-06-07 23:49:41,25.8,71.0,52.4,5.2
2025-06-07 23:49:43,25.8,71.0,52.4,17.0
2025-06-07 23:49:45,25.8,70.9,52.4,11.0
2025-06-07 23:49:48,25.8,70.9,52.4,8.3
2025-06-07 23:49:50,25.8,70.9,52.4,6.2
2025-06-07 23:49:52,25.8,70.8,52.4,16.4
2025-06-07 23:49:55,25.8,70.8,52.4,58.2
2025-06-07 23:49:57,25.8,70.8,52.4,13.7
2025-06-07 23:49:59,25.8,70.6,52.4,16.1
2025-06-07 23:50:02,25.8,70.6,52.4,21.9
2025-06-07 23:50:04,25.8,70.6,52.4,18.9
2025-06-07 23:50:07,25.8,70.5,52.4,19.0
2025-06-07 23:50:09,25.8,70.5,52.4,18.0
2025-06-07 23:50:11,25.8,70.5,52.4,16.7
2025-06-07 23:50:14,25.8,70.3,52.4,39.0
2025-06-07 23:50:16,25.8,70.3,52.4,62.5
2025-06-07 23:50:18,25.8,70.3,52.4,62.5
2025-06-07 23:50:21,25.8,70.2,52.4,62.6
2025-06-07 23:50:23,25.8,70.2,52.4,62.2
2025-06-07 23:50:25,25.8,70.2,52.4,62.2
2025-06-07 23:50:27,25.8,70.1,52.4,62.2
2025-06-07 23:50:30,25.8,70.1,52.4,62.1
2025-06-07 23:50:32,25.8,70.1,52.4,60.2
2025-06-07 23:50:35,25.8,70.0,52.4,60.3
2025-06-07 23:50:40,25.8,70.0,52.4,60.7
2025-06-07 23:50:44,25.8,70.0,52.4,60.2
2025-06-07 23:50:48,25.8,69.8,52.4,59.9
2025-06-07 23:50:53,25.8,69.8,52.4,60.2
2025-06-07 23:50:57,25.8,69.8,52.4,59.9
2025-06-07 23:51:01,25.8,69.8,52.4,59.9
2025-06-07 23:51:06,25.8,69.8,52.4,59.9
2025-06-07 23:51:10,25.8,69.8,52.4,60.2
2025-06-07 23:51:15,25.8,69.7,52.4,62.5
2025-06-07 23:51:19,25.8,69.7,52.4,62.5
2025-06-07 23:51:23,25.8,69.7,52.4,60.2
2025-06-07 23:51:27,25.8,69.7,52.4,62.2
2025-06-07 23:51:32,25.8,69.7,52.4,62.6
2025-06-07 23:51:36,25.8,69.7,52.4,62.6
2025-06-07 23:51:40,25.8,69.7,52.4,62.1
2025-06-07 23:51:45,25.8,69.7,52.4,62.1
2025-06-07 23:51:49,25.8,69.7,52.4,61.7
2025-06-07 23:51:53,25.8,69.7,52.4,62.1
2025-06-07 23:51:57,25.8,69.7,52.4,61.7
2025-06-07 23:52:01,25.8,69.7,52.4,62.2
2025-06-07 23:52:06,25.8,70.2,52.4,62.2
2025-06-07 23:52:10,25.8,70.2,52.4,62.2
2025-06-07 23:52:15,25.8,70.2,52.4,61.7
2025-06-07 23:52:19,25.9,70.7,52.4,61.7
2025-06-07 23:52:23,25.9,70.7,52.4,61.8
2025-06-07 23:52:27,25.9,70.7,52.4,61.3
2025-06-07 23:52:32,25.9,70.8,52.4,61.7
2025-06-07 23:52:36,25.9,70.8,52.3,61.7
2025-06-07 23:52:41,25.9,70.8,52.4,61.7
2025-06-07 23:52:45,25.9,70.9,52.4,61.3
2025-06-07 23:52:49,25.9,70.9,52.4,61.3
2025-06-07 23:52:53,25.9,70.9,52.3,62.1
2025-06-07 23:52:58,25.9,71.0,52.4,62.1
2025-06-07 23:53:00,25.9,71.0,52.3,61.7
2025-06-07 23:53:03,25.9,71.0,52.3,61.3
2025-06-07 23:53:05,25.9,71.1,52.4,61.7
2025-06-07 23:53:08,25.9,71.1,52.3,61.7
